customer_id,customer_name,age,account_type,account_balance,years_with_bank,state,credit_score,monthly_banking_revenue
CUST-709779,Amanda Medina,28,Checking,3923.27,3,NH,681,43.88
CUST-946028,John Meza,38,Business,63620.74,7,AK,574,178.76
CUST-53830,Kenneth Baxter,19,Student,1572.92,1,MO,612,12.36
CUST-919287,Thomas Thomas,47,Savings,53754.36,9,AK,679,6.18
CUST-590613,Brittany Norman,37,Savings,1003.61,9,NC,696,46.77
CUST-595420,Michelle Harris,60,Student,2124.29,19,TN,711,8.01
CUST-446519,Scott Ramsey,43,Premium,525512.58,20,NM,754,39.08
CUST-576468,Christina Baldwin,30,Student,4349.19,8,MA,662,8.31
CUST-135702,Chad Maddox,41,Savings,32772.55,6,ND,581,35.28
CUST-453499,Jacob Hill,38,Savings,25372.78,7,VA,514,10.2
CUST-610187,Helen Ray,73,Business,639349.59,23,MT,605,360.24
CUST-224281,Cynthia Morris,68,Savings,25970.1,37,WA,683,51.59
CUST-253493,David Mcgrath,53,Checking,20175.42,6,CO,640,49.76
CUST-866144,Amy Hunter,48,Savings,46337.47,1,MD,732,63.8
CUST-737436,April Morales,54,Business,196153.81,25,OR,741,306.94
CUST-145486,Kelli Wyatt,39,Premium,778040.13,19,NC,641,98.26
CUST-967992,Diana Riley,21,Business,31610.66,2,GA,721,154.63
CUST-440134,Kevin Taylor DDS,61,Student,4981.48,27,SC,809,12.48
CUST-802006,Kevin Jones,49,Savings,769.37,7,SC,618,17.26
CUST-951783,Tonya Hayes,19,Student,2336.01,1,IL,763,2.21
CUST-645698,Teresa Johnson,18,Premium,195483.23,0,NE,652,60.47
CUST-791811,Brianna Jackson,41,Checking,38151.35,20,SD,674,20.33
CUST-764665,Kimberly Page,45,Student,3100.91,22,NY,691,5.23
CUST-223945,Kristina Grimes,18,Checking,11400.38,0,SD,681,50.42
CUST-511924,Justin Liu,18,Savings,43212.58,0,MD,738,27.32
CUST-499217,Benjamin Contreras,36,Student,3081.65,2,ME,507,11.8
CUST-936787,Melissa Rollins,32,Business,390114.71,14,FL,634,110.06
CUST-297422,Andrew Friedman,62,Checking,54178.11,27,SD,695,5.07
CUST-650782,Roberta Davis,50,Checking,44682.16,2,WV,774,8.66
CUST-938816,Jared Delgado,43,Savings,29451.36,14,OK,740,54.41
CUST-276845,Amanda Lopez,55,Business,52816.8,4,ID,577,469.91
CUST-765462,Ricardo Gross,67,Premium,1153815.19,15,IN,566,156.5
CUST-154149,Ricky Robertson Jr.,58,Student,1913.17,31,MS,558,10.93
CUST-904526,Barbara Gardner,54,Student,872.75,27,MA,828,7.42
CUST-248697,Chelsea Melendez,41,Premium,1042441.32,16,AZ,659,48.93
CUST-109720,Joshua Pierce,54,Premium,403621.0,12,OK,653,90.67
CUST-227785,Tara Francis,72,Savings,48370.74,1,RI,695,25.57
CUST-322106,Richard Gibbs,40,Checking,38327.96,18,WI,636,6.1
CUST-138432,Mallory Jennings,31,Savings,37067.65,13,KY,629,68.64
CUST-628154,Michelle Stone,39,Business,456112.03,19,AK,640,275.43
CUST-581302,Tyler Ramirez,35,Savings,16126.84,4,OK,847,68.7
CUST-578428,Rachel Butler,29,Premium,967824.38,9,AK,691,110.15
CUST-460683,Spencer Jackson,53,Business,178389.47,31,AK,730,112.08
CUST-179293,Jennifer Vang,44,Student,1653.43,8,TX,660,4.03
CUST-173101,Alejandra Russell,51,Savings,5480.19,29,VT,701,64.1
CUST-484184,Michael Bridges,41,Savings,33096.4,15,SD,555,50.64
CUST-734416,Eileen Hughes,37,Business,369866.37,2,GA,588,124.56
CUST-854541,Kimberly Owen,34,Checking,47026.9,15,IL,682,58.14
CUST-959007,William Graham,50,Premium,1035262.41,23,CO,822,117.55
CUST-88989,Debra Johnson,36,Checking,23095.93,12,MI,741,69.15
CUST-73596,Andrew Garcia,49,Business,301290.71,11,AK,783,289.2
CUST-839351,Michele Esparza,53,Business,601740.07,19,SC,599,305.35
CUST-874397,Ashley Ortiz,19,Premium,132001.79,0,NV,704,65.23
CUST-478467,Patrick Johnson,37,Savings,27288.59,7,AZ,601,8.9
CUST-983319,Lisa Durham,25,Business,162600.85,4,NJ,692,203.3
CUST-170905,Christopher Bennett,67,Checking,45976.7,22,WY,647,50.65
CUST-284422,Nicholas Moore,53,Business,509318.39,1,UT,671,393.15
CUST-398123,Richard Jones,25,Checking,49414.77,6,CT,738,19.24
CUST-36463,Bianca Scott,28,Business,380381.19,4,OH,681,130.68
CUST-190852,Nicole Kaiser,39,Savings,29052.97,2,GA,751,73.32
CUST-4431,Rebecca Garrison,29,Savings,30971.49,10,HI,711,28.77
CUST-736069,Charles Berry,32,Student,1207.61,11,IN,639,5.33
CUST-412945,Michelle Vasquez,18,Checking,15927.74,0,MS,847,35.64
CUST-804242,Zachary Ellis,53,Checking,18741.29,21,TN,618,19.36
CUST-819290,Johnathan Clark,28,Savings,39280.05,4,IN,640,44.25
CUST-550299,Laura Johnson,55,Premium,869775.63,33,IA,528,111.92
CUST-958865,Derek Thomas,42,Checking,28863.31,20,AZ,821,5.8
CUST-221012,Timothy Dennis,27,Checking,26449.26,2,NM,686,48.25
CUST-498628,Marcus Estrada,78,Student,5224.18,14,KY,730,13.85
CUST-712771,Douglas Hernandez,46,Savings,386.97,24,NY,720,9.6
CUST-657404,Charles Davis,38,Business,486295.56,16,MO,783,440.25
CUST-291958,Matthew Ayala,39,Savings,13805.71,14,MI,523,15.02
CUST-905397,Jeffrey James,39,Premium,225422.66,6,CO,602,48.47
CUST-327581,Samantha Smith,40,Premium,1031317.36,15,RI,659,32.67
CUST-60088,Robert Allison,62,Student,634.75,16,OR,735,11.59
CUST-306163,Brian Francis,48,Checking,8423.95,23,KS,679,11.66
CUST-762536,Edward Brown,29,Savings,12211.74,7,AL,505,47.84
CUST-699862,Mary Carroll,46,Checking,1300.25,13,AK,743,22.94
CUST-134428,Emily Wallace,43,Premium,74602.69,7,UT,637,69.52
CUST-853588,Jennifer Stephenson,51,Business,421897.0,24,IN,673,444.42
CUST-51969,Diana Mason,70,Savings,60850.07,13,VT,778,16.08
CUST-997310,Heather Martin,59,Checking,4426.35,38,DE,740,21.74
CUST-122894,Mark Buchanan,25,Checking,29507.02,0,AR,733,74.92
CUST-939944,Melissa Patterson,50,Savings,16709.29,23,OR,728,44.29
CUST-428072,Colleen Castillo,52,Business,278235.58,18,MA,716,90.21
CUST-853369,Sara Taylor,85,Savings,25041.05,28,IA,673,13.36
CUST-965084,Daniel Gomez,59,Checking,48677.08,7,VA,642,51.27
CUST-994764,Mark Salazar MD,56,Checking,20891.33,13,WV,755,45.95
CUST-286455,Emily Sullivan,50,Savings,29357.92,9,RI,813,9.62
CUST-373281,James Henderson,31,Premium,751826.12,7,IL,641,131.34
CUST-395450,Jeremy Scott,48,Premium,814661.51,9,IA,750,142.56
CUST-602950,Colleen Park,47,Business,181548.31,5,NV,782,291.08
CUST-108201,Kevin Duke,35,Savings,1379.85,7,WY,588,60.41
CUST-761624,Susan Lewis,49,Checking,60772.4,17,AZ,673,12.5
CUST-316414,Candice Henderson,53,Student,5079.85,8,MN,677,2.26
CUST-735732,Harry Miles,39,Checking,40804.76,5,RI,674,65.38
CUST-914615,Mikayla Mitchell,45,Checking,34838.64,5,IN,655,38.31
CUST-665521,Eric Davis,41,Student,1744.33,8,RI,647,1.19
CUST-17115,Jose Stewart,57,Savings,35803.07,6,NV,695,71.19
CUST-651058,Anthony Cameron,78,Checking,55244.26,24,RI,692,70.16
CUST-105111,Tina Lee,36,Business,378360.79,3,MD,850,331.45
CUST-383489,Edward Perkins,51,Premium,303651.59,18,NC,759,122.82
CUST-338357,Angela Knox,53,Premium,473810.63,18,MT,729,55.09
CUST-504652,Dan Ellis,53,Savings,4886.58,29,GA,591,43.21
CUST-788259,Frank Mooney,50,Student,770.39,26,ND,574,12.24
CUST-227154,Anna Daniels,42,Premium,227565.64,0,NY,621,106.52
CUST-522125,Warren Garza,50,Checking,3435.79,14,KY,706,71.75
CUST-61777,Tina Duarte,52,Premium,32379.73,18,MS,702,75.33
CUST-285617,Jacqueline Clark,35,Checking,18011.64,4,MD,659,12.35
CUST-450685,Amanda Swanson,58,Premium,354594.84,21,KS,765,56.14
CUST-637129,Casey Chandler,27,Premium,850267.11,0,AL,557,152.14
CUST-721867,Mary Hoffman,34,Checking,34287.55,2,MD,763,58.25
CUST-614155,Tommy Ewing,63,Student,3399.08,39,FL,606,2.37
CUST-104469,Peter Huff,49,Premium,1074153.96,22,WV,826,91.9
CUST-377357,Kenneth Andrews,51,Business,458212.9,32,CT,793,495.19
CUST-886160,Isabella Rowe,59,Checking,19126.77,20,ME,607,6.78
CUST-957360,Lawrence Gonzales,42,Business,340490.43,16,PA,682,332.39
CUST-454426,Frank Solis,46,Savings,11494.77,16,FL,753,65.53
CUST-397492,Bailey Miller,51,Student,5257.47,21,IA,445,9.82
CUST-677265,Aaron Anderson,25,Student,4394.87,7,AL,505,12.19
CUST-46378,Brittany Kelly,47,Savings,19297.78,15,NJ,699,66.26
CUST-563394,Benjamin Mitchell,49,Business,303853.72,10,AL,603,313.5
CUST-866662,Lisa Harrison,55,Student,4316.11,32,CT,737,0.21
CUST-163641,Martha Morgan,26,Checking,42965.37,7,MO,562,14.0
CUST-326683,Victoria Martinez,44,Savings,28389.6,23,ID,823,40.58
CUST-66268,Travis Phillips,70,Checking,6986.02,2,RI,725,6.03
CUST-428259,Tiffany Gray,34,Checking,1094.06,9,WY,750,59.4
CUST-123958,John Thompson MD,38,Business,185357.55,16,RI,618,157.97
CUST-571537,Stacey Bell,18,Student,2324.12,0,FL,688,4.09
CUST-906838,Gabriel Silva,35,Student,1474.31,9,TX,687,6.22
CUST-416570,Courtney Gonzalez,18,Premium,678972.52,0,ME,693,129.01
CUST-112470,Dale Atkins,18,Student,4246.14,0,ME,767,0.51
CUST-816244,Nathan Trevino,52,Student,5406.57,4,AR,657,9.03
CUST-325382,Michael James,53,Premium,448996.56,27,NE,601,91.15
CUST-731002,Ronald Rodriguez,46,Premium,1052088.79,2,NE,743,133.27
CUST-211108,Renee Dudley,18,Business,418376.63,0,LA,644,213.83
CUST-82071,Kevin Best,44,Savings,56735.2,13,NY,664,64.52
CUST-270395,James Jones,66,Checking,62900.38,3,DE,590,38.59
CUST-993088,Nicholas Dominguez,35,Business,33497.41,14,WA,526,279.68
CUST-9808,William Hill,67,Savings,19039.45,14,NE,660,26.11
CUST-584987,Timothy Watson,38,Business,317742.93,10,IL,675,79.94
CUST-649152,Terry Johnson,54,Student,6327.89,30,ID,707,8.86
CUST-310619,Tammy Jefferson,84,Business,628387.98,25,NM,716,259.14
CUST-198027,Daniel Benson,38,Student,4931.26,8,KS,635,9.97
CUST-998422,Marco Brown,39,Checking,21454.64,10,VT,559,9.75
CUST-464625,Jonathan Nunez,45,Savings,16871.77,7,MT,742,42.41
CUST-470138,Jasmine Nichols,35,Savings,3208.11,14,LA,615,52.11
CUST-352431,Debbie Rojas,67,Premium,395691.35,26,WA,565,165.38
CUST-530857,Paul Stout,18,Checking,24638.27,0,MS,587,9.94
CUST-900238,Anita Gonzalez,21,Business,114279.14,2,HI,710,316.88
CUST-712819,Joseph Lynch,39,Checking,33516.6,3,IA,662,12.11
CUST-967320,John Harris,62,Checking,7638.63,39,VT,624,58.77
CUST-736564,Amy Glenn,56,Checking,32083.86,24,MO,800,36.01
CUST-593097,Michael Rice,38,Student,1192.2,1,NM,738,9.1
CUST-405134,Danielle Simmons,41,Premium,1055673.53,13,IA,753,46.81
CUST-463449,Thomas Lewis,21,Student,3217.32,0,WV,548,9.98
CUST-631085,Nicole Vaughn,39,Checking,8396.03,13,MD,608,71.41
CUST-259041,Kenneth Cook,37,Student,2508.7,2,MS,662,10.39
CUST-513159,Michael White,55,Premium,543920.4,18,MI,647,39.0
CUST-301301,Michael Franklin,32,Student,1771.89,12,MT,651,6.61
CUST-837359,Stephanie Perez,33,Student,4811.05,13,MN,605,12.06
CUST-272179,Jeremy Jackson,20,Student,2024.63,1,WV,685,5.67
CUST-866793,Brittany Norton,36,Checking,40560.19,8,UT,757,35.27
CUST-929967,Patricia Wilkerson,23,Business,48385.84,5,AR,636,334.9
CUST-385824,Olivia Reyes,72,Savings,67946.87,9,IN,604,62.07
CUST-308149,Justin Marshall,41,Checking,52773.75,12,NC,582,44.56
CUST-319846,Thomas Cruz,24,Premium,695311.67,4,KY,803,105.06
CUST-569339,David Porter,47,Checking,18275.2,24,ND,690,7.86
CUST-979601,Ryan Bauer,19,Savings,6923.15,0,OK,708,49.65
CUST-281162,Diane Anderson,62,Student,2919.87,29,CO,771,12.64
CUST-933595,Andrew Payne,55,Checking,10737.97,14,OK,589,44.93
CUST-327441,Kevin Garza,49,Savings,13670.96,13,DE,733,70.86
CUST-233739,Rose Salinas,18,Business,347857.57,0,NM,590,76.47
CUST-408292,Michael Brennan,58,Checking,49121.57,5,VA,750,38.54
CUST-205871,Brittany Oliver,21,Premium,830458.41,0,WA,743,167.91
CUST-628691,Edward Nielsen,46,Checking,53247.03,17,LA,742,58.68
CUST-781226,Mary Ramirez,35,Savings,45540.02,1,NE,731,42.26
CUST-828707,Ian Moran,57,Student,5263.26,23,RI,651,3.02
CUST-744233,Shannon Beck,45,Checking,29535.07,2,IA,628,32.94
CUST-680561,Tammy Jenkins,69,Checking,2554.0,7,SD,670,12.64
CUST-940211,Heather White,31,Checking,9035.04,0,RI,622,32.33
CUST-626456,Sherri Howe,46,Student,1945.33,6,DE,740,6.95
CUST-119497,Cassandra Davidson,24,Business,483622.86,3,UT,827,143.83
CUST-309161,Theodore Stone,49,Student,5904.78,30,ND,717,1.08
CUST-936467,Jon Knight,43,Business,392036.62,25,WV,681,443.81
CUST-762296,Bobby Walters,42,Business,69063.33,0,WY,761,412.27
CUST-654024,Deborah Poole,44,Premium,724624.18,5,MO,741,190.92
CUST-238351,Eric Griffin,38,Savings,30234.35,18,MA,695,22.78
CUST-168599,Barbara Shaw,32,Checking,17089.42,0,FL,777,31.49
CUST-297120,Amanda Ayala,32,Premium,713082.6,4,AK,654,183.1
CUST-836080,Richard Smith,40,Student,2805.05,20,MA,651,0.67
CUST-185434,Anita Vargas,55,Student,1753.27,32,CT,654,8.2
CUST-395320,Matthew Gomez,65,Premium,716080.09,3,WY,614,128.53
CUST-897495,Melanie Black,47,Checking,41016.33,4,IA,617,28.1
CUST-721002,Nicholas Cisneros,51,Business,188103.95,21,OK,678,75.02
CUST-122945,Katie Johnson,42,Checking,32791.81,21,MS,775,12.49
CUST-378627,Timothy Bray,35,Premium,703489.37,10,AR,726,68.91
CUST-971263,Tammy Cunningham,33,Savings,26530.27,8,ME,689,67.67
CUST-121517,Mark Craig,27,Business,192547.49,7,IA,626,490.67
CUST-500590,Nicole Little,43,Business,518437.51,15,NY,825,116.71
CUST-323292,Tara Rubio,46,Premium,938856.32,10,TN,812,163.15
CUST-786932,Crystal Peterson,48,Business,241426.82,14,ME,649,484.61
CUST-893695,Rachel Harrison,68,Student,525.38,15,IL,714,13.49
CUST-317783,Michael Lee,35,Checking,14031.76,2,KS,717,14.44
CUST-475163,Mary Martin,40,Savings,27141.07,3,SD,520,19.96
CUST-23720,Jordan Rodriguez,59,Savings,42013.89,25,FL,767,64.93
CUST-143970,Timothy Good,72,Student,7164.26,20,CO,713,4.82
CUST-386011,Phyllis Mcpherson,41,Premium,763059.35,7,NV,746,34.77
CUST-972280,Mary Downs,57,Savings,52712.63,12,KS,811,38.35
CUST-649222,Angela Leon,44,Checking,656.11,17,IL,666,71.43
CUST-943970,Jessica White,34,Savings,29226.8,4,IA,722,66.45
CUST-276783,Dennis Diaz,21,Student,4776.82,2,OK,742,12.6
CUST-531024,Carrie Hoover,53,Savings,19691.32,27,CA,726,29.82
CUST-380904,Rachel Carroll,47,Checking,38308.26,14,AL,802,74.22
CUST-698993,Regina Coffey,58,Student,6368.84,29,NY,631,14.21
CUST-813163,Brooke Jackson,36,Business,354739.05,15,MO,609,184.66
CUST-163431,Karen Johnson,53,Savings,24699.7,0,AZ,599,50.27
CUST-382705,Rebecca Campbell,61,Checking,58630.59,0,SC,785,62.22
CUST-587520,Susan Wilkinson,31,Student,2902.77,5,OR,665,5.56
CUST-142661,Andrew Phillips,45,Checking,6635.8,22,IL,750,65.79
CUST-526375,Jodi Thompson,69,Savings,34592.98,9,TN,545,50.33
CUST-822674,Laura Lopez,40,Checking,17691.92,6,WV,658,23.89
CUST-528449,Shirley Hart,23,Student,2504.24,5,AL,641,12.71
CUST-469691,Matthew Lowe,51,Premium,230767.03,29,MS,657,150.03
CUST-720170,Allen Welch,21,Business,84853.95,0,NJ,850,229.11
CUST-782628,Daniel Smith,48,Savings,555.26,16,HI,688,56.21
CUST-77884,Lee Villarreal,28,Checking,42550.63,0,MN,700,8.76
CUST-371036,Heather Gallegos,42,Premium,449685.17,13,AZ,528,195.37
CUST-833518,Casey Henson,28,Business,234091.79,9,ID,743,294.57
CUST-680662,Jenna Gutierrez,74,Premium,321249.1,20,MT,709,126.17
CUST-73995,Melissa Reid,61,Checking,27479.44,5,ME,667,43.45
CUST-878491,Robert Stevenson,43,Business,302314.77,22,MN,767,189.48
CUST-215104,Robert Williams DDS,69,Business,634355.98,11,SD,784,401.52
CUST-222920,David Garrison,29,Premium,614270.3,8,CT,674,77.67
CUST-448228,Amy Cruz,49,Student,3924.25,25,NM,659,4.99
CUST-536199,Bruce Bryant,50,Premium,261169.71,31,KY,745,167.76
CUST-980368,Susan Smith,60,Savings,25676.08,24,RI,814,7.78
CUST-237376,Andrea Sims,40,Student,5556.03,11,UT,570,11.86
CUST-426309,Gabriel Lopez,50,Savings,22996.69,0,OK,830,21.59
CUST-539217,Jeanette Martinez,37,Checking,51702.67,18,DE,734,36.56
CUST-164509,Stephen Brown,55,Business,405388.52,22,GA,695,309.2
CUST-257850,Ann Farmer,45,Business,436650.52,2,NH,606,456.49
CUST-907676,Rebecca Thompson,18,Student,1381.5,0,IN,591,2.36
CUST-553792,Ryan Watson,39,Business,457050.65,13,TX,767,369.58
CUST-499949,Kevin Powers,43,Student,1003.72,9,KS,638,12.72
CUST-726182,Deanna Smith,31,Business,345555.92,1,WV,732,251.89
CUST-21283,Amber Adams,65,Student,5477.25,39,SD,765,12.75
CUST-693090,Amber Sanford DDS,54,Checking,5160.42,16,ME,561,70.36
CUST-75277,Melanie Perez,39,Business,165231.77,13,IL,835,199.41
CUST-301867,Ashley Nguyen,61,Business,442385.32,1,FL,556,216.06
CUST-887512,George Davenport,44,Checking,20974.51,17,WI,709,45.2
CUST-272861,Raven Meza,33,Savings,42773.16,0,NJ,495,28.32
CUST-587350,Monica Brown,46,Checking,9927.55,20,NY,616,21.98
CUST-379486,Ashley Middleton,33,Business,141363.54,2,ND,651,324.15
CUST-937213,Marissa Perez,42,Checking,33149.72,5,WY,679,38.8
CUST-367787,Benjamin Hamilton,31,Student,2926.2,9,UT,662,0.67
CUST-650651,Michael Pacheco,18,Student,3103.88,0,NE,704,9.15
CUST-369482,Bridget Campos,18,Business,361224.23,0,AZ,656,130.24
CUST-908746,Garrett Carrillo,58,Business,604042.39,10,NH,595,313.14
CUST-871936,Krystal Johnson,55,Checking,49808.29,24,FL,772,9.55
CUST-836357,Rachel Strong,18,Checking,12526.69,0,UT,667,27.39
CUST-900820,Scott Saunders,18,Checking,41657.03,0,LA,670,57.76
CUST-401749,Alexandria Sawyer,44,Student,5542.42,19,OH,481,1.95
CUST-917604,Phillip Patterson,73,Student,646.67,8,MN,702,1.26
CUST-974719,Shawn Dawson,32,Student,5008.05,4,MN,797,1.73
CUST-303840,Brendan Fernandez,18,Savings,31443.72,0,NM,581,24.11
CUST-186641,Desiree Carey,18,Checking,40052.45,0,AK,824,44.88
CUST-781531,Edward Ramirez,49,Student,5374.25,22,CA,732,14.02
CUST-476406,Denise Barr,49,Business,574232.26,22,NV,725,179.02
CUST-592607,Ruth Morris,46,Premium,656478.62,27,CO,701,105.55
CUST-106175,Parker Lin,46,Premium,168779.82,4,ID,631,49.49
CUST-454292,Steven Howard,44,Student,4054.85,18,VA,701,11.98
CUST-162621,Michael Jones,46,Premium,515937.97,24,NE,561,96.2
CUST-976797,Edward Arnold,24,Premium,458144.58,5,HI,766,37.48
CUST-978869,Jason Dunn,40,Student,4916.14,1,TN,726,11.01
CUST-139717,Janice Ryan,28,Checking,9626.44,0,MN,562,62.24
CUST-229789,Mark Ruiz,32,Premium,542880.14,10,HI,662,169.12
CUST-562867,Victor Santos,35,Savings,18722.7,16,MT,783,13.68
CUST-429893,Kimberly Russell,47,Checking,6985.11,28,KS,827,70.04
CUST-750642,Tracy Kaiser,51,Savings,44304.84,8,WV,486,11.37
CUST-281413,Jared Soto,60,Business,529389.41,24,LA,559,243.25
CUST-287135,Tyler Christian,48,Checking,26428.36,30,IN,618,26.03
CUST-920816,James Bradley,77,Checking,45741.09,40,DE,795,41.55
CUST-618395,Keith White,33,Student,1965.74,8,NC,669,10.66
CUST-662846,Paul Harrell,48,Student,3353.62,1,NM,749,13.81
CUST-858486,Mariah Bray,45,Savings,23299.87,23,SD,598,17.69
CUST-267388,Abigail Pearson,34,Business,98153.78,3,IL,679,231.85
CUST-579858,Jesse Rivas,63,Student,1381.46,33,KY,714,5.61
CUST-274969,Matthew Brown,33,Student,2122.39,7,NV,731,6.68
CUST-844788,Paul Brown,39,Savings,30698.42,19,FL,751,38.06
CUST-856214,Ashley Ferrell,82,Business,321776.58,9,CA,651,218.55
CUST-324618,Samantha Knapp,57,Premium,740401.35,7,MD,620,51.2
CUST-33153,Megan Hernandez,43,Checking,43883.69,20,WY,682,11.16
CUST-442415,Benjamin Jones,42,Business,514363.21,22,VA,850,304.91
CUST-262068,Russell Cooke,40,Student,3076.87,5,GA,726,14.97
CUST-33109,Rachel Woodard,18,Premium,488923.32,0,IA,714,109.74
CUST-746423,Anne Wong,62,Student,5533.8,28,SC,637,9.66
CUST-229673,Anthony Rodriguez,18,Checking,11212.95,0,OR,676,20.46
CUST-298724,Jordan Schneider,45,Savings,47470.58,17,NC,737,39.91
CUST-290620,Dawn Stewart,75,Premium,942493.29,7,AK,649,199.01
CUST-919716,William Nunez,32,Savings,34712.47,13,VT,586,65.09
CUST-366072,Cesar Mcpherson,47,Premium,97180.5,27,DE,718,191.9
CUST-954602,Kristine Floyd,36,Business,520232.22,7,NE,742,158.73
CUST-79545,Angelica Carroll,51,Student,5555.66,29,TX,683,10.71
CUST-379862,Meghan Anderson,31,Business,377564.36,13,OR,641,257.75
CUST-370776,Kelly Boyle,18,Student,2174.63,0,AZ,698,10.05
CUST-74297,Howard Evans,45,Student,5925.05,24,WA,695,10.58
CUST-454707,Shawn Smith,52,Savings,62795.63,18,AZ,710,45.44
CUST-165,Zachary Weaver,43,Business,230838.16,14,KS,683,201.02
CUST-546384,Tamara May,23,Business,353339.47,1,CO,633,437.74
CUST-312869,Ashley Allen,45,Student,5667.2,20,MS,621,9.27
CUST-940106,Christopher Hunter,57,Business,199651.59,11,WV,627,388.14
CUST-341765,Jessica Riley,48,Business,406872.04,8,NC,689,220.58
CUST-760221,Angela Campos,56,Premium,946010.25,2,ID,752,179.46
CUST-591072,Dustin Hansen,55,Business,440729.18,4,NC,511,174.38
CUST-757316,Timothy Harris,62,Checking,9373.16,20,ND,802,13.43
CUST-485951,Tim Dawson,37,Checking,10000.24,5,CA,698,65.79
CUST-75641,Veronica Bowen,31,Business,400337.94,5,LA,524,326.35
CUST-248349,John Wright,33,Savings,4524.37,4,AL,636,74.34
CUST-102140,Christopher Whitaker,39,Premium,297242.44,15,MI,603,198.53
CUST-723884,Rachel Terrell,33,Premium,741471.65,0,MO,679,133.54
CUST-333869,Lauren Clark,33,Checking,52802.84,2,WV,723,43.66
CUST-984987,Ashley Riddle,55,Savings,50287.49,20,AK,850,70.44
CUST-699600,Edward Hill,61,Premium,631339.96,29,NM,699,166.78
CUST-696584,Dennis Wilkins,35,Student,4319.38,0,SC,703,4.86
CUST-913273,Brandy Matthews,49,Business,502269.4,2,PA,638,192.81
CUST-810113,Sandra Schaefer,56,Student,4338.0,37,AZ,568,2.35
CUST-562470,Ashley Schmitt,41,Premium,650916.96,17,WY,724,110.38
CUST-151467,Timothy Christensen,40,Savings,51874.39,7,NE,663,30.48
CUST-460568,Raymond Maldonado,42,Premium,1093727.03,21,TN,613,125.53
CUST-339908,Pamela Knapp,62,Student,1959.66,34,MS,598,5.19
CUST-935355,Matthew Mcdaniel,49,Premium,309728.43,6,MO,713,143.89
CUST-485655,Amanda Thomas MD,30,Checking,43282.12,4,IA,685,63.48
CUST-459266,Jennifer Moran,31,Premium,661302.56,2,TN,791,68.52
CUST-426216,David Larsen,27,Premium,76447.81,6,VT,627,135.74
CUST-931249,James Johnson,26,Checking,8960.86,5,NH,571,15.08
CUST-858472,Rachel Thompson,68,Savings,12500.95,33,VA,723,5.24
CUST-665042,Troy Flynn,47,Business,157782.12,27,NE,627,260.01
CUST-879903,Joshua Ward,58,Premium,1162353.54,22,IA,614,158.98
CUST-122446,Audrey Phelps,56,Student,2198.4,33,NH,610,7.61
CUST-776094,Stephanie Graham,35,Savings,49572.51,0,ID,740,6.08
CUST-632292,Steven Boyd,57,Savings,5924.77,18,IL,727,19.39
CUST-805635,Karen Baker,29,Premium,1018045.11,3,SD,644,89.92
CUST-548979,Amy Morton,47,Business,216812.58,11,WV,612,452.33
CUST-178396,Frederick Parks,65,Savings,54788.11,1,KS,487,21.89
CUST-304711,Aaron Pena,33,Savings,32330.15,15,LA,639,40.68
CUST-750475,Jennifer Hunter,18,Business,272550.64,0,KS,568,449.04
CUST-602261,Jonathan Jacobs,54,Business,203549.41,28,NC,682,463.54
CUST-821396,Victoria Jones,68,Premium,1078022.2,20,NV,803,146.52
