account_holder_id,account_holder_name,address,relationship_tier,banking_product_id,product_name,product_category,transaction_date,transaction_amount,transaction_type,transaction_id,account_number
AH125,laura baker,"8253 Fifth Rd, San Francisco CA",Preferred,PROD005,Basic Checking,Checking,2024-01-02 15:29:00,-870.18,Transfer,TXN000813,CHK928226
AH080,Jennifer Torres,"5788 Second Blvd, Chicago IL",Preferred,PROD001,Premium Checking,Checking,2024-03-26 15:45:00,-234.33,Transfer,TXN000814,CHK824304
AH074,Donna Lopez,"4362 Water Ct, Houston TX",Preferred,PROD014,Wire Transfer,Services,2024-02-03 08:18:00,-72.82,Fee,TXN000815,SVC742254
AH118,Mark Walker,"6346 Water Rd, Minneapolis MN",Standard,PROD003,Personal Loan,Loans,2024-02-06 11:50:00,-1937.27,Payment,TXN000816,LON452001
AH013,Sharon Wright,"9677 Madison Blvd, Indianapolis IN",Preferred,PROD002,High-Yield Savings,Savings,2024-02-02 18:23:00,3719.35,Deposit,TXN000817,SAV749208
AH010,Donna Harris,"9225 East Ct, Seattle WA",Basic,PROD003,Personal Loan,Loans,2024-01-24 13:11:00,-1770.12,Payment,TXN000818,LON911152
AH045,Jessica Wright,"753 State Dr, Detroit MI",Premium,PROD004,Money Market,Savings,2024-02-23 13:15:00,-3700.03,Transfer,TXN000819,SAV888819
AH124,Ruth Clark,"3050 Hill Rd, Kansas City MO",Premium,PROD008,Auto Loan,Loans,2024-02-25 11:48:00,-1097.3,Payment,TXN000820,AUTO380345
AH110,Laura Young,"7342 Maple Dr, Raleigh NC",Preferred,PROD002,High-Yield Savings,Savings,2024-02-13 14:17:00,3517.74,Deposit,TXN000821,SAV609845
AH110,Laura Young,"7342 Maple Dr, Raleigh NC",Preferred,PROD010,Mortgage,Loans,2024-02-03 09:30:00,-1465.54,Payment,TXN000822,MTG486028
AH144,Daniel Perez,"9864 Main Ln, San Jose CA",Basic,PROD015,Cashier Check,Services,2024-03-01 09:12:00,2464.17,Deposit,TXN000823,SVC287497
AH063,Timothy King,"922 Third Dr, Baltimore MD",Basic,PROD009,Investment Account,Investments,2024-01-05 09:10:00,17578.51,Deposit,TXN000824,INV620438
AH034,Joshua King,"1031 Franklin Ave, Austin TX",Basic,PROD001,Premium Checking,Checking,2024-02-25 11:33:00,4849.39,Deposit,TXN000825,CHK667735
AH030,Robert Brown,"8956 Main Ave, Miami FL",Basic,PROD015,Cashier Check,Services,2024-01-31 13:26:00,-3258.95,Transfer,TXN000826,SVC405677
AH043,Sarah Garcia,"7039 Center St, Raleigh NC",Premium,PROD008,Auto Loan,Loans,2024-01-05 08:55:00,-2537.85,Payment,TXN000827,AUTO644861
AH137,Sarah Young,"7706 Union Blvd, Raleigh NC",Premium,PROD011,Business Checking,Checking,2024-03-07 14:37:00,-791.09,Withdrawal,TXN000828,CHK609763
AH126,Donna Taylor,"9726 Union Blvd, Nashville TN",Standard,PROD015,Cashier Check,Services,2024-03-28 16:53:00,-37.37,Fee,TXN000829,SVC238364
AH067,Amanda Moore,"5338 Second Ave, El Paso TX",Premium,PROD016,Safe Deposit Box,Services,2024-01-11 12:14:00,-97.37,Fee,TXN000830,SVC907141
AH012,Deborah Lee,"8279 Market Way, Columbus OH",Premium,PROD015,Cashier Check,Services,2024-01-10 13:18:00,15656.44,Deposit,TXN000831,SVC268600
AH117,Christopher Hall,"9468 Water Dr, San Francisco CA",Basic,PROD005,Basic Checking,Checking,2024-01-19 10:11:00,628.74,Deposit,TXN000832,CHK432006
AH123,Robert Lewis,"7156 Lake Dr, Detroit MI",Preferred,PROD012,Certificate of Deposit,Savings,2024-02-23 15:16:00,5668.62,Deposit,TXN000833,SAV136374
AH142,Jennifer Robinson,"3575 Oak St, Philadelphia PA",Basic,PROD012,Certificate of Deposit,Savings,2024-01-21 13:09:00,9757.11,Deposit,TXN000834,SAV659565
AH066,Edward Moore,"8039 West Ln, Fresno CA",Standard,PROD016,Safe Deposit Box,Services,2024-01-08 08:25:00,23720.83,Deposit,TXN000835,SVC435772
AH034,Joshua Thomas,"1031 Franklin Ave, Austin TX",Basic,PROD011,Business Checking,Checking,2024-02-15 16:32:00,-309.65,Withdrawal,TXN000836,CHK403905
AH123,Robert Lewis,"5006 Oak St, Austin TX",Preferred,PROD015,Cashier Check,Services,2024-02-12 10:51:00,-72.02,Fee,TXN000837,SVC867180
AH104,George Taylor,"1596 East St, Los Angeles CA",Basic,PROD004,Money Market,Savings,2024-02-27 08:08:00,4076.14,Deposit,TXN000838,SAV981723
AH048,Nicole Clark Jr,"4165 Center Rd, Virginia Beach VA",Basic,PROD011,Business Checking,Checking,2024-03-14 13:05:00,3224.5,Deposit,TXN000839,CHK711772
AH114,Joshua Rodriguez,"4626 King Ct, Phoenix AZ",Basic,PROD001,Premium Checking,Checking,2024-01-15 12:12:00,4254.78,Deposit,TXN000840,CHK809952
AH143,William Torres,"1224 Third Dr, Columbus OH",Standard,PROD007,Credit Card,Credit Cards,2024-01-06 16:25:00,-24.53,Fee,TXN000841,CC734470
AH111,Edward Hill,"2694 Union Pl, San Francisco CA",Premium,PROD012,Certificate of Deposit,Savings,2024-03-01 08:58:00,7188.04,Deposit,TXN000842,SAV548413
AH080,Jennifer Torres,"5788 Second Blvd, Chicago IL",Preferred,PROD010,Mortgage,Loans,2024-03-10 13:00:00,-1165.78,Payment,TXN000843,MTG423050
AH096,Daniel King,"7481 Lincoln Ln, Oklahoma City OK",Basic,PROD007,Credit Card,Credit Cards,2024-02-25 16:05:00,-37.25,Fee,TXN000844,CC535798
AH095,Melissa Garcia,"2040 Third Blvd, San Francisco CA",Standard,PROD014,Wire Transfer,Services,2024-01-19 10:51:00,-4492.5,Transfer,TXN000845,SVC246347
AH126,Donna Taylor,"253 Jefferson Ln, Virginia Beach VA",Standard,PROD007,Credit Card,Credit Cards,2024-02-08 09:09:00,-29.24,Fee,TXN000846,CC650818
AH074,Donna Lopez,"4362 Water Ct, Houston TX",Preferred,PROD013,Overdraft Protection,Services,2024-01-05 17:48:00,662.16,Deposit,TXN000847,SVC769836
AH059,James Nelson,"4749  Franklin  Ct,  Philadelphia  PA",Premium,PROD015,Cashier Check,Services,2024-01-27 10:35:00,-2882.79,Transfer,TXN000848,SVC243578
AH045,Jessica Wright,"6149 Fifth Pl, Chicago IL",Premium,PROD016,Safe Deposit Box,Services,2024-01-12 14:18:00,20658.58,Deposit,TXN000849,SVC416662
AH125,Laura Baker,"8253 Fifth Rd, San Francisco CA",Preferred,PROD015,Cashier Check,Services,2024-01-20 15:35:00,1157.58,Deposit,TXN000850,SVC102565
AH034,Joshua Thomas,"1031 Franklin Ave, Austin TX",Basic,PROD016,Safe Deposit Box,Services,2024-03-02 12:40:00,16518.42,Deposit,TXN000851,SVC401663
AH090,Timothy Lopez,"3645 Adams Ln, Fort Worth TX",Standard,PROD008,Auto Loan,Loans,2024-01-12 15:58:00,-279.64,Payment,TXN000852,AUTO901865
AH060,Amanda Baker,"3780 North Rd, Washington DC",Premium,PROD012,Certificate of Deposit,Savings,2024-02-01 09:38:00,5699.19,Deposit,TXN000853,SAV370439
AH133,James Taylor Jr,"4935 High Ave, Milwaukee WI",Standard,PROD004,Money Market,Savings,2024-03-29 15:44:00,7356.28,Deposit,TXN000854,SAV118397
AH057,Kimberly Lopez,"9424 Union Blvd, Colorado Springs CO",Standard,PROD005,Basic Checking,Checking,2024-01-11 17:03:00,4397.67,Deposit,TXN000855,CHK242079
AH078,Elizabeth Hernandez,"6249 Market Dr, Kansas City MO",Premium,PROD012,Certificate of Deposit,Savings,2024-02-25 08:17:00,9129.84,Deposit,TXN000856,SAV473276
AH012,Deborah Lee,"8279 Market Way, Columbus OH",Premium,PROD003,Personal Loan,Loans,2024-01-19 12:33:00,-1638.83,Payment,TXN000857,LON903673
AH133,James Taylor Jr,"4935 High Ave, Milwaukee WI",Standard,PROD006,Student Checking,Checking,2024-02-26 09:38:00,-874.99,Withdrawal,TXN000858,CHK966985
AH146,Mark Johnson,"4447 Maple Rd, Jacksonville FL",Standard,PROD012,Certificate of Deposit,Savings,2024-02-21 12:17:00,5842.46,Deposit,TXN000859,SAV963308
AH032,Matthew Robinson,"7030 Third Way, Denver CO",Preferred,PROD010,Mortgage,Loans,2024-01-01 10:33:00,-1244.44,Payment,TXN000860,MTG608453
AH089,Sharon Wright,"7534 Center Ln, Nashville TN",Preferred,PROD007,Credit Card,Credit Cards,2024-03-07 10:06:00,-1031.6,Payment,TXN000861,CC971968
AH043,Sarah Garcia,"7039 Center St, Raleigh NC",Premium,PROD004,Money Market,Savings,2024-02-20 16:39:00,9168.71,Deposit,TXN000862,SAV222227
AH030,Robert Brown,"8956 Main Ave, Miami FL",Basic,PROD012,Certificate of Deposit,Savings,2024-02-29 08:30:00,3689.43,Deposit,TXN000863,SAV956727
AH095,Melissa Garcia,"2040 Third Blvd, San Francisco CA",Standard,PROD011,Business Checking,Checking,2024-02-26 17:33:00,1558.19,Deposit,TXN000864,CHK880623
AH028,Sarah Baker,"1712 Maple Blvd, Miami FL",Standard,PROD005,Basic Checking,Checking,2024-01-15 10:54:00,-321.28,Withdrawal,TXN000865,CHK320034
AH030,Robert Brown,"8956 Main Ave, Miami FL",Basic,PROD004,Money Market,Savings,2024-01-06 14:44:00,7769.45,Deposit,TXN000866,SAV894122
AH092,William Moore,"300 Fourth Ln, San Antonio TX",Standard,PROD002,High-Yield Savings,Savings,2024-02-17 11:06:00,-2591.72,Transfer,TXN000867,SAV162144
AH102,Brian Jackson,"2137 Jefferson Ln, Louisville KY",Standard,PROD003,Personal Loan,Loans,2024-01-08 12:02:00,-1044.61,Payment,TXN000868,LON110771
AH022,George Ramirez,"8935 North Ln, Columbus OH",Preferred,PROD007,Credit Card,Credit Cards,2024-02-20 09:58:00,-410.32,Payment,TXN000869,CC468609
AH007,Laura White,"3250 Cedar St, Kansas City MO",Standard,PROD009,Investment Account,Investments,2024-01-06 10:54:00,-1804.4,Transfer,TXN000870,INV268356
AH110,Laura Young,"7342 Maple Dr, Raleigh NC",Preferred,PROD003,Personal Loan,Loans,2024-02-19 17:15:00,-477.5,Payment,TXN000871,LON706217
AH003,George Johnson,"3357 Second Blvd, Mesa AZ",Preferred,PROD007,Credit Card,Credit Cards,2024-02-03 11:45:00,-20.15,Fee,TXN000872,CC890645
AH117,Christopher Hall,"9468 Water Dr, San Francisco CA",Basic,PROD007,Credit Card,Credit Cards,2024-01-01 09:59:00,-25.99,Fee,TXN000873,CC718010
AH042,Deborah Perez,"4425 Franklin Way, Columbus OH",Preferred,PROD006,Student Checking,Checking,2024-01-29 18:06:00,-1964.47,Transfer,TXN000874,CHK544692
AH047,Laura Martinez,"2762 Church Blvd, San Francisco CA",Premium,PROD004,Money Market,Savings,2024-02-02 11:26:00,-1605.69,Transfer,TXN000875,SAV588533
AH026,Ashley Wright,"9455 Fourth Way, Dallas TX",Preferred,PROD012,Certificate of Deposit,Savings,2024-02-03 10:31:00,-2807.8,Transfer,TXN000876,SAV142581
AH019,Kevin King,"9913 School Way, New York NY",Premium,PROD013,Overdraft Protection,Services,2024-01-21 15:07:00,-51.13,Fee,TXN000877,SVC871934
AH068,Timothy Martinez,"3605 Cedar Blvd, Minneapolis MN",Standard,PROD014,Wire Transfer,Services,2024-02-13 15:14:00,-98.65,Fee,TXN000878,SVC548750
AH043,Sarah Garcia,"7039 Center St, Raleigh NC",Premium,PROD016,Safe Deposit Box,Services,2024-02-24 09:57:00,-1900.46,Transfer,TXN000879,SVC113406
AH144,Daniel Perez,"9864 Main Ln, San Jose CA",Basic,PROD013,Overdraft Protection,Services,2024-02-01 18:06:00,-57.04,Fee,TXN000880,SVC809381
AH019,Kevin King,"9913 School Way, New York NY",Premium,PROD013,Overdraft Protection,Services,2024-01-08 10:25:00,-2993.73,Transfer,TXN000881,SVC206663
AH038,John Robinson,"9324 Washington Ave, Colorado Springs CO",Standard,PROD011,Business Checking,Checking,2024-01-05 13:12:00,4227.95,Deposit,TXN000882,CHK523927
AH029,Robert Thomas,"3216 Second Way, Fort Worth TX",Premium,PROD016,Safe Deposit Box,Services,2024-01-15 14:46:00,-78.83,Fee,TXN000883,SVC903180
AH124,Ruth Clark,"3050 Hill Rd, Kansas City MO",Premium,PROD013,Overdraft Protection,Services,2024-02-07 12:48:00,-52.82,Fee,TXN000884,SVC732464
AH088,Melissa Nelson,"6146 Adams Pl, Atlanta GA",Standard,PROD005,Basic Checking,Checking,2024-02-01 16:17:00,-305.27,Transfer,TXN000885,CHK362867
AH107,Ronald Miller,"5503 King Way, Austin TX",Preferred,PROD005,Basic Checking,Checking,2024-02-01 11:40:00,3702.1,Deposit,TXN000886,CHK970645
AH015,Sandra Hill,"6404 Water Way, Phoenix AZ",Standard,PROD006,Student Checking,Checking,2024-02-01 18:01:00,3412.06,Deposit,TXN000887,CHK260155
AH066,Edward Moore,"8039 West Ln, Fresno CA",Standard,PROD003,Personal Loan,Loans,2024-02-09 17:06:00,-2051.03,Payment,TXN000888,LON645205
AH108,Sharon Williams,"1542 School Ln, Baltimore MD",Preferred,PROD010,Mortgage,Loans,2024-02-20 15:12:00,-2053.86,Payment,TXN000889,MTG614064
AH110,Laura Young,"8041 Park St, Louisville KY",Preferred,PROD001,Premium Checking,Checking,2024-03-02 16:21:00,-6.42,Fee,TXN000890,CHK551313
AH028,Sarah Baker,"1712 Maple Blvd, Miami FL",Standard,PROD013,Overdraft Protection,Services,2024-01-25 15:20:00,-51.37,Fee,TXN000891,SVC134455
AH040,Deborah Martin,"8766 Main Pl, Colorado Springs CO",Preferred,PROD010,Mortgage,Loans,2024-02-05 18:55:00,-2677.16,Payment,TXN000892,MTG272117
AH107,Ronald Miller,"5503 King Way, Austin TX",Preferred,PROD013,Overdraft Protection,Services,2024-01-28 10:19:00,-78.76,Fee,TXN000893,SVC696487
AH144,Daniel Perez,"9864 Main Ln, San Jose CA",Basic,PROD016,Safe Deposit Box,Services,2024-02-01 18:35:00,-60.6,Fee,TXN000894,SVC263903
AH110,Laura Young,"8041 Park St, Louisville KY",Preferred,PROD016,Safe Deposit Box,Services,2024-02-18 14:16:00,-4857.27,Transfer,TXN000895,SVC746908
AH144,Daniel Lopez,"9864 Main Ln, San Jose CA",Basic,PROD002,High-Yield Savings,Savings,2024-03-08 12:20:00,546.67,Deposit,TXN000896,SAV977589
AH080,Jennifer Torres,"5788 Second Blvd, Chicago IL",Standard,PROD011,Business Checking,Checking,2024-01-23 17:01:00,2169.33,Deposit,TXN000897,CHK474725
AH089,Sharon Wright,"7534 Center Ln, Nashville TN",Preferred,PROD008,Auto Loan,Loans,2024-03-08 08:42:00,-893.32,Payment,TXN000898,AUTO779564
AH068,Timothy Martinez,"3605 Cedar Blvd, Minneapolis MN",STD,PROD003,Personal Loan,Loans,2024-02-07 09:58:00,-2633.03,Payment,TXN000899,LON220031
AH075,Steven Moore,"4233 Elm Way, Las Vegas NV",Premium,PROD011,Business Checking,Checking,2024-01-11 08:34:00,3305.95,Deposit,TXN000900,CHK542995
AH122,Kimberly Jackson,"1580 Madison Ave, Charlotte NC",Basic,PROD001,Premium Checking,Checking,2024-02-02 14:17:00,-596.23,Withdrawal,TXN000901,CHK431889
AH082,Donna Rivera,"7235 Church Pl, San Jose CA",Basic,PROD004,Money Market,Savings,2024-02-06 14:20:00,-545.28,Transfer,TXN000902,SAV807905
AH045,jessica wright,"753 State Dr, Detroit MI",Premium,PROD011,Business Checking,Checking,2024-03-07 15:32:00,1532.63,Deposit,TXN000903,CHK557169
AH045,Jessica Wright,"6149 Fifth Pl, Chicago IL",Premium,PROD003,Personal Loan,Loans,2024-02-01 18:54:00,-2553.07,Payment,TXN000904,LON661862
AH047,Laura Martinez,"2762 Church Blvd, San Francisco CA",Premium,PROD010,Mortgage,Loans,2024-01-19 12:03:00,-2989.44,Payment,TXN000905,MTG521556
AH049,Daniel Gonzalez,"5828 Union Dr, Baltimore MD",Preferred,PROD004,Money Market,Savings,2024-02-09 09:45:00,2806.31,Deposit,TXN000906,SAV693943
AH115,John Jackson,"4991 Fifth Way, Tulsa OK",Basic,PROD012,Certificate of Deposit,Savings,2024-01-31 14:13:00,-3275.11,Transfer,TXN000907,SAV416509
AH110,Laura Young,"8041 Park St, Louisville KY",Preferred,PROD011,Business Checking,Checking,2024-03-05 14:42:00,2041.39,Deposit,TXN000908,CHK755322
AH112,Daniel Davis,"2024 Lake Way, Baltimore MD",Basic,PROD006,Student Checking,Checking,2024-01-30 18:48:00,-1292.9,Transfer,TXN000909,CHK641300
AH042,Deborah Perez,"4425 Franklin Way, Columbus OH",Preferred,PROD015,Cashier Check,Services,2024-02-06 15:13:00,-94.34,Fee,TXN000910,SVC658596
AH131,Melissa Lewis,"9595 Broad Rd, Chicago IL",Premium,PROD002,High-Yield Savings,Savings,2024-02-24 14:59:00,3706.32,Deposit,TXN000911,SAV254920
AH053,Jennifer Harris,"3214 Spring St, Kansas City MO",Standard,PROD010,Mortgage,Loans,2024-01-10 18:48:00,-2563.54,Payment,TXN000912,MTG530189
AH070,Steven Walker,"5863 Union Blvd, New York NY",Basic,PROD007,Credit Card,Credit Cards,2024-02-25 09:40:00,-23.01,Fee,TXN000913,CC400988
AH137,Sarah Young,"7706 Union Blvd, Raleigh NC",Premium,PROD008,Auto Loan,Loans,2024-02-25 12:43:00,-1336.42,Payment,TXN000914,AUTO219074
AH034,Joshua King,"1031 Franklin Ave, Austin TX",Basic,PROD010,Mortgage,Loans,2024-01-13 08:15:00,-1499.65,Payment,TXN000915,MTG687019
AH093,Kenneth Walker,"5682 Church St, Louisville KY",Preferred,PROD002,High-Yield Savings,Savings,2024-01-28 18:57:00,2799.85,Deposit,TXN000916,SAV130557
AH057,Kimberly Lopez,"9424 Union Blvd, Colorado Springs CO",Standard,PROD006,Student Checking,Checking,2024-02-20 12:42:00,-61.39,Withdrawal,TXN000917,CHK857568
AH106,Emily Nguyen,"8156 Elm Way, Memphis TN",Preferred,PROD003,Personal Loan,Loans,2024-02-20 08:03:00,-1078.93,Payment,TXN000918,LON412453
AH014,William Allen,"1589 Maple Ave, Albuquerque NM",Premium,PROD003,Personal Loan,Loans,2024-03-12 13:42:00,-1311.31,Payment,TXN000919,LON980605
AH031,James Clark Jr,"7986 South Blvd, Albuquerque NM",Basic,PROD004,Money Market,Savings,2024-03-01 09:36:00,8306.92,Deposit,TXN000920,SAV912767
AH114,Joshua Rodriguez,"4626 King Ct, Phoenix AZ",Basic,PROD003,Personal Loan,Loans,2024-01-17 15:56:00,-866.62,Payment,TXN000921,LON228216
AH069,Paul Brown,"6983 Water St, Columbus OH",Basic,PROD013,Overdraft Protection,Services,2024-01-22 17:47:00,-3745.4,Transfer,TXN000922,SVC543410
AH048,Nicole Clark,"4165 Center Rd, Virginia Beach VA",Basic,PROD007,Credit Card,Credit Cards,2024-01-10 09:11:00,-28.18,Fee,TXN000923,CC366659
AH126,Donna Taylor,"253 Jefferson Ln, Virginia Beach VA",Standard,PROD012,Certificate of Deposit,Savings,2024-01-04 15:34:00,-609.16,Transfer,TXN000924,SAV672255
AH091,Ruth Hill Jr,"1747 North Ln, Denver CO",Preferred,PROD009,Investment Account,Investments,2024-03-16 18:15:00,9393.45,Deposit,TXN000925,INV850435
AH080,Jennifer Torres,"5788 Second Blvd, Chicago IL",Preferred,PROD002,High-Yield Savings,Savings,2024-03-05 08:41:00,-3328.01,Transfer,TXN000926,SAV157328
AH147,David Walker,"6031 Franklin Ave, Louisville KY",Standard,PROD009,Investment Account,Investments,2024-02-28 18:15:00,-1984.98,Transfer,TXN000927,INV769986
AH149,Deborah Lewis,"1423 School Rd, Phoenix AZ",Premium,PROD008,Auto Loan,Loans,2024-01-24 18:07:00,-2601.41,Payment,TXN000928,AUTO507341
AH002,Kevin Garcia,"7012 Pine St, Atlanta GA",Premium,PROD009,Investment Account,Investments,2024-02-28 14:59:00,-18.12,Fee,TXN000929,INV962671
AH052,Michael Miller,"7219 State Ct, Long Beach CA",Standard,PROD006,Student Checking,Checking,2024-01-20 11:55:00,-33.41,Fee,TXN000930,CHK951703
AH137,Sarah Jones,"7706 Union Blvd, Raleigh NC",Premium,PROD003,Personal Loan,Loans,2024-01-27 08:17:00,-2504.95,Payment,TXN000931,LON615576
AH102,Brian Jackson,"2137 Jefferson Ln, Louisville KY",Standard,PROD011,Business Checking,Checking,2024-02-17 14:59:00,-1765.85,Transfer,TXN000932,CHK960085
AH023,Elizabeth Lewis,"7497 Park Dr, Fresno CA",Preferred,PROD009,Investment Account,Investments,2024-02-22 10:44:00,-425.2,Transfer,TXN000933,INV541314
AH128,Timothy Jackson,"6584 Center St, Los Angeles CA",Standard,PROD011,Business Checking,Checking,2024-02-16 16:47:00,-46.8,Withdrawal,TXN000934,CHK154629
AH137,Sarah Jones,"7706 Union Blvd, Raleigh NC",Premium,PROD015,Cashier Check,Services,2024-02-11 10:40:00,-766.85,Transfer,TXN000935,SVC520124
AH045,Jessica Wright,"6149 Fifth Pl, Chicago IL",Premium,PROD003,Personal Loan,Loans,2024-02-10 12:20:00,-510.32,Payment,TXN000936,LON361728
AH113,Deborah Moore,"8005 Adams Dr, Las Vegas NV",Standard,PROD005,Basic Checking,Checking,2024-02-15 18:48:00,-1402.93,Transfer,TXN000937,CHK931145
AH070,Steven Walker,"5863 Union Blvd, New York NY",Basic,PROD005,Basic Checking,Checking,2024-01-29 15:55:00,3452.96,Deposit,TXN000938,CHK966929
AH072,Jane Harris,"6724 Hill Way, El Paso TX",Basic,PROD003,Personal Loan,Loans,2024-02-21 12:12:00,-1360.59,Payment,TXN000939,LON290724
AH086,Timothy Moore,"266 Central Dr, Mesa AZ",Premium,PROD008,Auto Loan,Loans,2024-02-26 14:53:00,-258.06,Payment,TXN000940,AUTO124085
AH120,Jessica Jones,"4442 High Blvd, Milwaukee WI",Standard,PROD008,Auto Loan,Loans,2024-02-11 17:40:00,-2739.17,Payment,TXN000941,AUTO584887
AH044,Edward Taylor,"7339 Third Blvd, Austin TX",Preferred,PROD013,Overdraft Protection,Services,2024-03-02 10:03:00,-2201.63,Transfer,TXN000942,SVC372795
AH034,Joshua King,"1031 Franklin Ave, Austin TX",Basic,PROD004,Money Market,Savings,2024-01-06 13:10:00,5305.79,Deposit,TXN000943,SAV910926
AH098,Lisa Hernandez,"2947 Third Ave, San Francisco CA",Preferred,PROD004,Money Market,Savings,2024-02-22 18:31:00,2111.14,Deposit,TXN000944,SAV952924
AH058,Donna Lewis,"3601 Franklin Way, Louisville KY",Basic,PROD005,Basic Checking,Checking,2024-01-19 15:24:00,-222.47,Withdrawal,TXN000945,CHK326037
AH062,Helen Thomas,"190 Washington Blvd, San Jose CA",Preferred,PROD014,Wire Transfer,Services,2024-02-16 18:12:00,10508.84,Deposit,TXN000946,SVC253032
AH007,Laura White,"3250 Cedar St, Kansas City MO",Standard,PROD015,Cashier Check,Services,2024-01-19 12:15:00,9556.12,Deposit,TXN000947,SVC817506
AH137,Sarah Young,"7706 Union Blvd, Raleigh NC",Premium,PROD016,Safe Deposit Box,Services,2024-03-15 09:00:00,21850.37,Deposit,TXN000948,SVC826687
AH087,Carol Scott,"7900 Jackson Way, San Francisco CA",Basic,PROD013,Overdraft Protection,Services,2024-02-13 11:45:00,-2174.13,Transfer,TXN000949,SVC726205
AH056,Helen Hall,"9183 Walnut Dr, Denver CO",Standard,PROD002,High-Yield Savings,Savings,2024-01-05 09:35:00,9317.54,Deposit,TXN000950,SAV593808
AH078,Elizabeth Hernandez,"1976 Hill Ln, Long Beach CA",Premium,PROD002,High-Yield Savings,Savings,2024-02-08 18:51:00,5094.97,Deposit,TXN000951,SAV499442
AH066,Edward Moore,"8039 West Ln, Fresno CA",Standard,PROD005,Basic Checking,Checking,2024-01-26 18:23:00,-30.18,Fee,TXN000952,CHK708684
AH040,Deborah Martin,"8766 Main Pl, Colorado Springs CO",Preferred,PROD016,Safe Deposit Box,Services,2024-01-17 10:32:00,-89.01,Fee,TXN000953,SVC238327
AH020,Melissa Thomas,"4046 Fourth Ave, Houston TX",Premium,PROD005,Basic Checking,Checking,2024-01-21 16:27:00,1600.68,Deposit,TXN000954,CHK234082
AH109,Helen Allen,"8989 Jefferson Blvd, New York NY",Premium,PROD012,Certificate of Deposit,Savings,2024-02-25 12:47:00,-1450.48,Withdrawal,TXN000955,SAV376002
AH130,Edward Gonzalez,"4206 Walnut Ave, Colorado Springs CO",Basic,PROD011,Business Checking,Checking,2024-02-23 12:33:00,-181.68,Withdrawal,TXN000956,CHK872663
AH107,Ronald Miller,"5503 King Way, Austin TX",Preferred,PROD015,Cashier Check,Services,2024-02-18 10:35:00,5128.54,Deposit,TXN000957,SVC157217
AH050,Helen Perez,"1237 Center Ct, Seattle WA",Standard,PROD009,Investment Account,Investments,2024-01-12 08:30:00,17796.09,Deposit,TXN000958,INV557629
AH027,Paul Gonzalez,"1688 Madison Ct, San Antonio TX",Standard,PROD015,Cashier Check,Services,2024-02-27 15:02:00,-98.99,Fee,TXN000959,SVC688098
AH106,Emily Nguyen,"8156 Elm Way, Memphis TN",Preferred,PROD005,Basic Checking,Checking,2024-01-30 15:07:00,513.21,Deposit,TXN000960,CHK397917
AH041,William Taylor,"1853 Third Rd, San Diego CA",Preferred,PROD009,Investment Account,Investments,2024-02-23 10:47:00,-4465.38,Transfer,TXN000961,INV714127
AH047,Laura Martinez,"2762 Church Blvd, San Francisco CA",Premium,PROD006,Student Checking,Checking,2024-02-07 08:33:00,-95.3,Withdrawal,TXN000962,CHK905572
AH109,Helen Allen,"8989 Jefferson Blvd, New York NY",Premium,PROD011,Business Checking,Checking,2024-02-13 09:56:00,3422.5,Deposit,TXN000963,CHK813702
AH029,Robert Thomas,"3216 Second Way, Fort Worth TX",Premium,PROD004,Money Market,Savings,2024-01-26 13:37:00,-811.19,Transfer,TXN000964,SAV185000
AH099,Timothy Hill,"4871 Pine Dr, Milwaukee WI",Preferred,PROD015,Cashier Check,Services,2024-02-23 18:30:00,-4780.49,Transfer,TXN000965,SVC723068
AH140,laura clark,"636 Broad Dr, Seattle WA",Standard,PROD015,Cashier Check,Services,2024-01-01 13:02:00,-95.27,Fee,TXN000966,SVC869989
AH122,Kimberly Jackson,"1580 Madison Ave, Charlotte NC",Basic,PROD002,High-Yield Savings,Savings,2024-01-09 11:55:00,-1450.62,Transfer,TXN000967,SAV936917
AH013,Sharon Wright,"9677 Madison Blvd, Indianapolis IN",Preferred,PROD013,Overdraft Protection,Services,2024-02-17 09:35:00,10272.03,Deposit,TXN000968,SVC286657
AH053,Jennifer Harris,"3214 Spring St, Kansas City MO",Standard,PROD001,Premium Checking,Checking,2024-02-19 14:05:00,-409.59,Transfer,TXN000969,CHK917357
AH088,Melissa Nelson,"6146 Adams Pl, Atlanta GA",Standard,PROD005,Basic Checking,Checking,2024-01-19 18:48:00,2479.68,Deposit,TXN000970,CHK553360
AH068,Timothy Martinez,"3605 Cedar Blvd, Minneapolis MN",Standard,PROD005,Basic Checking,Checking,2024-02-27 18:38:00,525.75,Deposit,TXN000971,CHK485306
AH112,Daniel Davis,"2024 Lake Way, Baltimore MD",Basic,PROD013,Overdraft Protection,Services,2024-01-13 15:28:00,-34.16,Fee,TXN000972,SVC729502
AH091,Ruth Hill Jr,"1747 North Ln, Denver CO",Preferred,PROD012,Certificate of Deposit,Savings,2024-02-20 14:51:00,-2198.82,Transfer,TXN000973,SAV546711
AH021,David Wright,"2203 Adams Pl, Dallas TX",Preferred,PROD015,Cashier Check,Services,2024-01-03 16:21:00,-1198.73,Transfer,TXN000974,SVC819571
AH034,Joshua Thomas,"1031 Franklin Ave, Austin TX",Basic,PROD003,Personal Loan,Loans,2024-03-17 16:40:00,-1013.97,Payment,TXN000975,LON558600
