SaleID,CustomerID,FirstName,LastName,Email,CustomerCity,CustomerState,LoyaltyMember,ProductID,ProductName,Category,UnitPrice,StoreID,StoreName,StoreCity,StoreState,SaleDate,Quantity,TotalAmount
1369,293,Jessica,Ellis,melissa86@example.org,Summersfort,FL,0,26,Home Item 26,Home,30.36,29,Store East Laura #29,South Lisa,IL,2023-12-24,1,30.36
1370,1239,Sarah,Hoffman,chrishernandez@example.net,West Gregory,OH,1,9,Toys Item 9,Toys,14.16,16,Store Port Austin #16,North Christian,MI,2024-12-03,3,42.48
1371,1166,Jamie,Thornton,priscilla37@example.net,Shellyside,TX,0,68,Toys Item 68,Toys,176.33,32,Store New Debbieville #32,Bentleystad,MI,2023-08-12,1,176.33
1372,81,Jeffrey,Hernandez,margaret10@example.org,Brookeshire,NY,0,59,Toys Item 59,Toys,42.54,48,Store Lake Nathaniel #48,Margaretborough,IL,2025-02-09,2,85.08
1373,1805,Jorge,Mcpherson,timothy62@example.net,West Douglasland,IL,0,12,Sports Item 12,Sports,15.49,30,Store Kimberlyport #30,Lake Lisa,TX,2025-02-08,1,15.49
1374,1458,Eric,Tran,rgraves@example.net,North Elizabeth,GA,0,45,Sports Item 45,Sports,165.62,20,Store Staceystad #20,South Nathan,NY,2024-10-05,3,496.86
1375,1659,Scott,Harris,jamiegomez@example.net,South Tracy,PA,1,51,Toys Item 51,Toys,177.7,12,Store New Jessicaville #12,Hernandezbury,NY,2023-05-01,2,355.4
1376,1844,Shawn,Wright,vmarquez@example.org,Port Monicastad,IL,0,54,Sports Item 54,Sports,146.18,40,Store Port Crystalstad #40,Port Scott,MI,2023-06-03,1,146.18
1377,788,Allison,Henderson,angela46@example.com,South Cindystad,NY,0,94,Sports Item 94,Sports,62.52,43,Store Jacobmouth #43,North Ronald,PA,2025-01-07,2,125.04
1378,196,Laura,Morgan,kari39@example.net,Porterton,CA,1,24,Electronics Item 24,Electronics,78.55,26,Store Meganburgh #26,Port Sandratown,TX,2024-02-26,2,157.1
1379,491,Ashley,Krause,lisale@example.org,Chaseborough,GA,0,90,Books Item 90,Books,79.38,11,Store Josephberg #11,Lake Xavierhaven,NC,2023-09-15,4,317.52
1380,1102,Taylor,Cruz,ngarcia@example.net,Kathleenport,FL,0,36,Home Item 36,Home,107.45,19,Store Victormouth #19,Matthewsview,TX,2024-07-16,4,429.8
1381,1430,Donna,Herman,tracey63@example.com,Williamsberg,NY,0,86,Home Item 86,Home,185.97,47,Store New Jessica #47,Bowersstad,MI,2025-04-20,4,743.88
1382,1862,Katherine,Hayes,alejandra39@example.com,Samueltown,OH,1,93,Clothing Item 93,Clothing,150.62,32,Store New Debbieville #32,Bentleystad,MI,2024-05-25,4,602.48
1383,1133,Ariana,Vaughn,martinezbrenda@example.net,Lake Jamieberg,NC,1,53,Electronics Item 53,Electronics,80.25,8,Store West Deborahfurt #8,South James,PA,2025-04-11,10,802.5
1384,216,Richard,Davis,thomasboyle@example.org,Patrickmouth,IL,0,48,Clothing Item 48,Clothing,181.38,33,Store East Sarah #33,West Jessicamouth,GA,2025-04-24,1,181.38
1385,840,Tammy,Johnson,tconway@example.net,North James,NY,0,99,Sports Item 99,Sports,32.57,29,Store East Laura #29,South Lisa,IL,2024-05-21,3,97.71
1386,1037,Dan,Cox,anthony42@example.net,North Jasontown,OH,1,22,Toys Item 22,Toys,19.52,3,Store Skinnerfurt #3,Finleyton,NC,2024-04-08,1,19.52
1387,1309,Marcia,Molina,bowenmichael@example.net,Donaldbury,TX,1,60,Sports Item 60,Sports,21.06,45,Store South Victoriaton #45,North James,GA,2024-09-07,1,21.06
1388,781,Ryan,Smith,kwilson@example.net,Stevensfurt,TX,0,87,Electronics Item 87,Electronics,61.52,22,Store Riversland #22,Clarkview,CA,2024-06-11,3,184.56
1389,399,Kenneth,Marshall,limorgan@example.com,Lauriemouth,MI,1,96,Toys Item 96,Toys,177.96,26,Store Meganburgh #26,Port Sandratown,TX,2024-05-08,1,177.96
1390,235,Brian,Gutierrez,igrant@example.com,West James,CA,0,5,Clothing Item 5,Clothing,149.77,46,Store Michaelberg #46,Thompsontown,PA,2023-11-06,1,149.77
1391,1534,Kevin,Harvey,lreid@example.org,Rowlandfort,PA,0,18,Sports Item 18,Sports,111.59,30,Store Kimberlyport #30,Lake Lisa,TX,2025-02-05,1,111.59
1392,170,Matthew,Lopez,zrichardson@example.net,Lauriechester,NY,0,63,Toys Item 63,Toys,17.77,36,Store Greenfort #36,North Tylerburgh,NY,2023-12-30,2,35.54
1393,1946,Brian,Bell,davisautumn@example.org,Port Steven,PA,0,85,Toys Item 85,Toys,170.41,29,Store East Laura #29,South Lisa,IL,2024-06-08,1,170.41
1394,572,Fernando,Thomas,barneskyle@example.com,Courtneyville,MI,1,18,Sports Item 18,Sports,111.59,11,Store Josephberg #11,Lake Xavierhaven,NC,2024-01-10,2,223.18
1395,1244,Logan,Miller,stephaniedougherty@example.com,Port Samuel,NY,0,22,Toys Item 22,Toys,19.52,7,Store Cassandraborough #7,New Robert,FL,2024-12-23,3,58.56
1396,1095,Kenneth,Riggs,hallison@example.com,North Jeffreytown,TX,1,23,Clothing Item 23,Clothing,148.34,48,Store Lake Nathaniel #48,Margaretborough,IL,2024-11-23,1,148.34
1397,1376,Anna,Schmidt,mcbridemichael@example.org,West Erik,NC,1,51,Toys Item 51,Toys,177.7,49,Store East Gary #49,Perezborough,MI,2025-05-15,1,177.7
1398,315,Michael,Scott,shannonemily@example.org,Lake William,IL,0,2,Sports Item 2,Sports,11.3,29,Store East Laura #29,South Lisa,IL,2024-02-26,2,22.6
1399,1464,Abigail,Moon,kflores@example.org,Lake Kristopher,NC,0,46,Toys Item 46,Toys,6.72,3,Store Skinnerfurt #3,Finleyton,NC,2024-09-07,1,6.72
1400,906,Grace,Spence,bjones@example.net,Reyesbury,PA,0,87,Electronics Item 87,Electronics,61.52,45,Store South Victoriaton #45,North James,GA,2024-03-08,2,123.04
1401,1662,Cameron,Gibson,dawn73@example.net,Maryfurt,NY,0,7,Sports Item 7,Sports,157.94,34,Store New Juanburgh #34,West Lisa,PA,2023-12-05,3,473.82
1402,1352,Jesse,Gillespie,anthony71@example.com,South Mikaylaborough,GA,0,83,Sports Item 83,Sports,17.33,7,Store Cassandraborough #7,New Robert,FL,2025-05-04,2,34.66
1403,910,Abigail,Madden,karen35@example.com,East Amber,TX,1,50,Clothing Item 50,Clothing,191.98,4,Store Hallfurt #4,North Ashley,NC,2025-03-06,2,383.96
1404,1582,Susan,Morrison,jonescraig@example.org,Port Stevenstad,MI,1,77,Clothing Item 77,Clothing,182.64,25,Store West Kristin #25,Barbarafurt,NC,2024-03-06,1,182.64
1405,512,Alan,Davis,snydermatthew@example.com,Boltonmouth,FL,0,99,Sports Item 99,Sports,32.57,24,Store New Martinport #24,Port Matthewfurt,GA,2024-12-02,1,32.57
1406,33,Julia,Moore,cassandra53@example.net,Williamview,NY,0,31,Home Item 31,Home,121.39,27,Store Bergview #27,East Micheal,IL,2023-12-28,1,121.39
1407,691,Vanessa,Fox,carl96@example.org,South Danielleview,NC,1,4,Toys Item 4,Toys,149.2,13,Store Rebeccaland #13,Bakerborough,NY,2024-12-23,5,746.0
1408,452,Melanie,Drake,katherinetaylor@example.org,New Stacy,PA,0,88,Toys Item 88,Toys,63.76,7,Store Cassandraborough #7,New Robert,FL,2024-11-29,2,127.52
1409,343,Brenda,Rogers,derek26@example.net,Banksburgh,IL,1,86,Home Item 86,Home,185.97,3,Store Skinnerfurt #3,Finleyton,NC,2023-08-01,1,185.97
1410,1671,Jamie,Gutierrez,garciaveronica@example.net,Higginsbury,NC,0,54,Sports Item 54,Sports,146.18,21,Store Ritterview #21,Hugheshaven,MI,2024-08-05,2,292.36
1411,389,Courtney,Wright,larry16@example.net,Garyton,NC,1,42,Home Item 42,Home,75.36,40,Store Port Crystalstad #40,Port Scott,MI,2024-04-03,2,150.72
1412,810,Mackenzie,Ward,thomasronald@example.com,North Bryanberg,NC,0,27,Sports Item 27,Sports,169.97,28,Store West Hunterville #28,Brianview,TX,2024-11-13,4,679.88
1413,217,Karen,Finley,brandi90@example.com,Heatherton,CA,0,16,Toys Item 16,Toys,142.4,23,Store North Gregory #23,Mitchellside,NC,2023-08-09,1,142.4
1414,824,Michele,Stewart,christopher18@example.org,Douglasview,PA,1,42,Home Item 42,Home,75.36,42,Store North Samanthafort #42,Lake David,FL,2023-10-17,1,75.36
1415,436,Mary,Harris,elucas@example.net,North Stephen,NY,0,41,Clothing Item 41,Clothing,134.35,30,Store Kimberlyport #30,Lake Lisa,TX,2023-12-17,1,134.35
1416,1670,Jeremy,Bernard,norrisdakota@example.org,South Michelle,FL,0,29,Toys Item 29,Toys,187.81,18,Store Mitchellmouth #18,Hendricksshire,FL,2024-09-23,1,187.81
1417,90,Andrea,Tran,walkermaureen@example.org,Valentineberg,FL,1,84,Toys Item 84,Toys,119.19,5,Store Coxton #5,Biancaview,TX,2023-09-18,2,238.38
1418,1572,Andrew,Hubbard,nicolehenry@example.net,Marcfort,TX,0,28,Electronics Item 28,Electronics,69.46,39,Store Lopezmouth #39,North Joshuaton,IL,2023-07-26,2,138.92
1419,209,Craig,Rivera,xgarcia@example.org,New Tiffanyburgh,TX,0,64,Toys Item 64,Toys,127.76,46,Store Michaelberg #46,Thompsontown,PA,2024-08-17,5,638.8
1420,1889,Todd,Williams,lindsay48@example.net,Haroldport,NY,0,69,Toys Item 69,Toys,156.17,37,Store Lake Allisonmouth #37,East Rebecca,FL,2023-08-18,3,468.51
1421,195,Charles,Gordon,marcia99@example.org,North Phillip,NC,0,22,Toys Item 22,Toys,19.52,39,Store Lopezmouth #39,North Joshuaton,IL,2024-11-06,1,19.52
1422,1427,Brandon,Johnson,paul58@example.org,Rodgershaven,TX,1,42,Home Item 42,Home,75.36,25,Store West Kristin #25,Barbarafurt,NC,2025-04-22,5,376.8
1423,1580,Michele,Ramirez,jeremycollins@example.net,East Monicaton,GA,0,87,Electronics Item 87,Electronics,61.52,45,Store South Victoriaton #45,North James,GA,2024-04-03,4,246.08
1424,1302,Ashley,Kennedy,craneandrew@example.net,Arnoldborough,NY,0,18,Sports Item 18,Sports,111.59,49,Store East Gary #49,Perezborough,MI,2025-01-18,1,111.59
1425,1744,William,Jones,lisarogers@example.org,North Nicholaston,FL,0,89,Electronics Item 89,Electronics,59.9,43,Store Jacobmouth #43,North Ronald,PA,2023-08-21,1,59.9
1426,37,Elizabeth,Gomez,vdickson@example.org,Port Francisco,PA,0,62,Sports Item 62,Sports,108.98,39,Store Lopezmouth #39,North Joshuaton,IL,2023-09-17,1,108.98
1427,1047,Tiffany,Hines,isantos@example.org,Williamsport,FL,1,75,Clothing Item 75,Clothing,159.87,41,Store North Sarastad #41,Debraton,TX,2023-06-28,2,319.74
1428,1204,Ronald,Wallace,mariahphillips@example.org,South Pamelafort,PA,1,95,Toys Item 95,Toys,33.09,46,Store Michaelberg #46,Thompsontown,PA,2023-09-28,1,33.09
1429,1263,Brenda,Watson,cbarrett@example.com,Lake Michaeltown,PA,1,2,Sports Item 2,Sports,11.3,49,Store East Gary #49,Perezborough,MI,2023-09-20,1,11.3
1430,1512,Ashley,Wilkerson,jay04@example.org,Port Henry,NC,0,16,Toys Item 16,Toys,142.4,28,Store West Hunterville #28,Brianview,TX,2023-05-14,1,142.4
1431,163,Ruben,Mendez,ashleylopez@example.net,New Theresaland,OH,0,97,Toys Item 97,Toys,131.35,4,Store Hallfurt #4,North Ashley,NC,2023-12-24,1,131.35
1432,608,Shawn,Carter,rgonzalez@example.com,Ashleyport,PA,0,18,Sports Item 18,Sports,111.59,13,Store Rebeccaland #13,Bakerborough,NY,2024-10-18,1,111.59
1433,1315,Julie,Ferrell,kwoods@example.com,New Melissa,GA,1,20,Toys Item 20,Toys,193.04,3,Store Skinnerfurt #3,Finleyton,NC,2023-06-19,1,193.04
1434,1225,Jeffrey,Russell,timothy88@example.org,Smithfort,IL,0,31,Home Item 31,Home,121.39,29,Store East Laura #29,South Lisa,IL,2023-06-05,4,485.56
1435,275,Ethan,Castro,zhall@example.net,East Danielle,OH,0,95,Toys Item 95,Toys,33.09,18,Store Mitchellmouth #18,Hendricksshire,FL,2023-12-07,4,132.36
1436,1558,Rebecca,Knight,teresa35@example.net,Ramirezchester,NY,1,41,Clothing Item 41,Clothing,134.35,3,Store Skinnerfurt #3,Finleyton,NC,2023-09-04,2,268.7
1437,850,Beth,Miller,rangelnicholas@example.net,Port Davidmouth,FL,0,67,Clothing Item 67,Clothing,109.86,42,Store North Samanthafort #42,Lake David,FL,2024-08-18,3,329.58
1438,470,Kari,Gutierrez,jwhite@example.net,Kingport,PA,0,37,Clothing Item 37,Clothing,106.52,47,Store New Jessica #47,Bowersstad,MI,2023-11-13,3,319.56
1439,422,Daniel,James,santiagojames@example.org,Francesberg,NC,0,43,Clothing Item 43,Clothing,190.31,35,Store Jocelynburgh #35,Smallhaven,PA,2024-06-17,1,190.31
1440,1362,Robin,Williams,ufarmer@example.net,East Craig,CA,0,7,Sports Item 7,Sports,157.94,16,Store Port Austin #16,North Christian,MI,2023-10-16,4,631.76
1441,456,Glenn,Valdez,briana18@example.com,Kaufmanbury,FL,0,88,Toys Item 88,Toys,63.76,39,Store Lopezmouth #39,North Joshuaton,IL,2025-01-08,2,127.52
1442,376,Erica,Holloway,asilva@example.net,Annaport,TX,0,49,Sports Item 49,Sports,184.13,29,Store East Laura #29,South Lisa,IL,2023-07-27,2,368.26
1443,1782,Jeffrey,Neal,alyssa51@example.org,New Jenniferstad,PA,0,81,Toys Item 81,Toys,28.07,32,Store New Debbieville #32,Bentleystad,MI,2023-12-05,1,28.07
1444,107,Bethany,Oconnor,browningmark@example.com,East David,PA,0,9,Toys Item 9,Toys,14.16,41,Store North Sarastad #41,Debraton,TX,2024-11-20,5,70.8
1445,258,Michael,Davis,sean41@example.org,East Ryanside,TX,0,19,Sports Item 19,Sports,43.31,6,Store Dianamouth #6,Myersborough,IL,2024-05-12,4,173.24
1446,1703,Micheal,Hardy,tlewis@example.com,South Morganfurt,CA,0,23,Clothing Item 23,Clothing,148.34,14,Store Lindaberg #14,Staceyburgh,NY,2025-04-28,2,296.68
1447,873,Michael,Jimenez,patrick27@example.org,Deannastad,GA,0,31,Home Item 31,Home,121.39,47,Store New Jessica #47,Bowersstad,MI,2024-05-31,2,242.78
1448,1478,Calvin,Brown,raven09@example.com,Lake Kathymouth,MI,1,60,Sports Item 60,Sports,21.06,13,Store Rebeccaland #13,Bakerborough,NY,2025-04-12,1,21.06
1449,1241,Jason,Smith,veronicadavis@example.net,East Fred,TX,0,32,Toys Item 32,Toys,125.04,16,Store Port Austin #16,North Christian,MI,2025-03-14,2,250.08
1450,919,Travis,Frost,xwaller@example.com,Parkershire,GA,0,39,Sports Item 39,Sports,109.72,41,Store North Sarastad #41,Debraton,TX,2024-07-15,1,109.72
1451,1601,Taylor,Zavala,qwilson@example.com,Christinastad,CA,0,26,Home Item 26,Home,30.36,31,Store Knightbury #31,Pereztown,FL,2024-12-21,1,30.36
1452,737,Anthony,Clarke,donna20@example.net,Caseyton,NY,0,11,Toys Item 11,Toys,65.97,26,Store Meganburgh #26,Port Sandratown,TX,2025-02-28,5,329.85
1453,904,Bradley,Mcclure,mturner@example.com,Lake Amandashire,PA,0,49,Sports Item 49,Sports,184.13,28,Store West Hunterville #28,Brianview,TX,2024-10-25,1,184.13
1454,888,Kyle,Harris,ahill@example.org,Brownfurt,MI,1,65,Clothing Item 65,Clothing,173.67,49,Store East Gary #49,Perezborough,MI,2025-03-03,2,347.34
1455,1626,Amy,Ryan,vwilliams@example.org,Lawrenceland,NY,0,20,Toys Item 20,Toys,193.04,31,Store Knightbury #31,Pereztown,FL,2023-07-26,3,579.12
1456,876,Jodi,Gaines,carrillojuan@example.com,Bautistashire,NY,0,3,Books Item 3,Books,24.98,6,Store Dianamouth #6,Myersborough,IL,2023-07-09,3,74.94
1457,615,William,Arnold,ocruz@example.org,Jacobsshire,TX,0,98,Electronics Item 98,Electronics,112.94,39,Store Lopezmouth #39,North Joshuaton,IL,2024-04-30,4,451.76
1458,1489,Jason,Nguyen,reneeorr@example.net,Buchananside,TX,1,69,Toys Item 69,Toys,156.17,12,Store New Jessicaville #12,Hernandezbury,NY,2025-03-01,1,156.17
1459,627,Jesus,Vega,jwells@example.net,Smithmouth,NC,1,33,Toys Item 33,Toys,63.73,30,Store Kimberlyport #30,Lake Lisa,TX,2024-08-20,1,63.73
1460,1242,Nancy,Morris,taylorlindsay@example.com,Murphyhaven,NC,0,37,Clothing Item 37,Clothing,106.52,31,Store Knightbury #31,Pereztown,FL,2024-04-11,1,106.52
1461,1465,Shane,Hamilton,nelsonwanda@example.net,Hopkinsmouth,OH,0,10,Books Item 10,Books,80.57,31,Store Knightbury #31,Pereztown,FL,2023-08-28,1,80.57
1462,389,Courtney,Wright,larry16@example.net,Garyton,NC,1,26,Home Item 26,Home,30.36,1,Store Martinshire #1,Port Mistyville,MI,2025-01-31,1,30.36
1463,1496,Kenneth,Johnson,dmiller@example.org,Garrettside,TX,1,2,Sports Item 2,Sports,11.3,47,Store New Jessica #47,Bowersstad,MI,2024-12-11,4,45.2
1464,1896,Gregory,Phillips,epatterson@example.net,Collinsberg,GA,0,48,Clothing Item 48,Clothing,181.38,27,Store Bergview #27,East Micheal,IL,2024-03-11,2,362.76
1465,765,Todd,Vasquez,daviddavis@example.com,Port Gary,OH,0,51,Toys Item 51,Toys,177.7,25,Store West Kristin #25,Barbarafurt,NC,2024-07-30,5,888.5
1466,1205,Jose,Lin,jessica15@example.org,Lake Charles,FL,0,63,Toys Item 63,Toys,17.77,5,Store Coxton #5,Biancaview,TX,2024-08-16,1,17.77
1467,1888,John,Daugherty,craigriley@example.com,Carolfurt,CA,1,53,Electronics Item 53,Electronics,80.25,8,Store West Deborahfurt #8,South James,PA,2024-08-04,4,321.0
1468,333,Tyler,Reyes,nthompson@example.org,Joshuaberg,FL,0,50,Clothing Item 50,Clothing,191.98,13,Store Rebeccaland #13,Bakerborough,NY,2024-08-19,4,767.92
1469,523,Ethan,Schmidt,qphillips@example.net,Shawnhaven,IL,0,98,Electronics Item 98,Electronics,112.94,50,Store North Justin #50,Vazquezbury,NY,2023-12-02,2,225.88
1470,1044,Billy,Marquez,nallen@example.net,East Ashleyfort,OH,0,97,Toys Item 97,Toys,131.35,46,Store Michaelberg #46,Thompsontown,PA,2024-07-20,3,394.05
1471,755,David,Gates,wandacampbell@example.net,South Henry,TX,0,63,Toys Item 63,Toys,17.77,45,Store South Victoriaton #45,North James,GA,2024-10-18,2,35.54
1472,1898,Christopher,Bartlett,amanda86@example.org,Port Rebeccaside,TX,0,8,Toys Item 8,Toys,61.09,28,Store West Hunterville #28,Brianview,TX,2024-06-13,2,122.18
1473,979,Heidi,Sullivan,rhondareese@example.net,Parkstad,IL,0,95,Toys Item 95,Toys,33.09,3,Store Skinnerfurt #3,Finleyton,NC,2023-07-14,1,33.09
1474,1386,John,Horn,bcopeland@example.com,Lake Danielview,PA,0,47,Toys Item 47,Toys,72.47,2,Store Tuckerhaven #2,West Richardstad,OH,2024-09-18,2,144.94
1475,303,Leonard,Taylor,deanna38@example.net,Kimberlytown,IL,0,90,Books Item 90,Books,79.38,17,Store Melindahaven #17,Sullivanstad,IL,2023-09-02,2,158.76
1476,1395,Kimberly,Jackson,vgates@example.com,West Maria,CA,0,78,Books Item 78,Books,80.67,10,Store Javierchester #10,Port Joanne,OH,2024-06-02,2,161.34
1477,1185,William,Norman,shelby69@example.org,South Kathryn,OH,1,33,Toys Item 33,Toys,63.73,43,Store Jacobmouth #43,North Ronald,PA,2024-10-24,1,63.73
1478,1579,Christopher,Dominguez,wrightalicia@example.com,Hernandezberg,NY,1,21,Home Item 21,Home,92.52,6,Store Dianamouth #6,Myersborough,IL,2023-10-02,1,92.52
1479,788,Allison,Henderson,angela46@example.com,South Cindystad,NY,0,83,Sports Item 83,Sports,17.33,26,Store Meganburgh #26,Port Sandratown,TX,2023-07-26,3,51.99
1480,1846,Angel,Cunningham,michaelvillarreal@example.net,Seanchester,MI,0,91,Toys Item 91,Toys,11.01,6,Store Dianamouth #6,Myersborough,IL,2024-11-22,2,22.02
1481,1795,Kevin,Mendez,poncelisa@example.com,Anthonytown,OH,0,67,Clothing Item 67,Clothing,109.86,28,Store West Hunterville #28,Brianview,TX,2024-06-30,4,439.44
1482,518,Brenda,Foster,albertwilliams@example.net,Barkerberg,PA,0,22,Toys Item 22,Toys,19.52,45,Store South Victoriaton #45,North James,GA,2023-05-16,3,58.56
1483,1092,Brittany,Young,mitchelldawn@example.net,South Justinfurt,OH,0,39,Sports Item 39,Sports,109.72,43,Store Jacobmouth #43,North Ronald,PA,2023-06-14,2,219.44
1484,1504,Jeremy,Brown,williamsmegan@example.org,Williamsbury,PA,1,49,Sports Item 49,Sports,184.13,27,Store Bergview #27,East Micheal,IL,2023-10-18,2,368.26
1485,1491,Joel,Weiss,belliott@example.com,South Karenmouth,GA,0,97,Toys Item 97,Toys,131.35,6,Store Dianamouth #6,Myersborough,IL,2025-03-10,4,525.4
1486,1591,Steven,Marshall,stevenperry@example.org,East Penny,GA,0,14,Sports Item 14,Sports,174.43,23,Store North Gregory #23,Mitchellside,NC,2024-03-31,2,348.86
1487,430,Jeffrey,White,hartmanerik@example.net,Davisbury,MI,0,19,Sports Item 19,Sports,43.31,48,Store Lake Nathaniel #48,Margaretborough,IL,2024-03-23,1,43.31
1488,14,Eric,Smith,teresa28@example.org,Meaganhaven,FL,0,51,Toys Item 51,Toys,177.7,11,Store Josephberg #11,Lake Xavierhaven,NC,2024-03-14,2,355.4
1489,144,Chase,Lin,gilbertwilliam@example.com,South Reginashire,MI,0,63,Toys Item 63,Toys,17.77,50,Store North Justin #50,Vazquezbury,NY,2023-05-17,1,17.77
1490,854,Curtis,Larson,watkinsmary@example.net,Lake William,GA,1,90,Books Item 90,Books,79.38,42,Store North Samanthafort #42,Lake David,FL,2024-11-23,2,158.76
1491,350,Kristina,Lane,franciscojones@example.org,Andrewview,TX,0,37,Clothing Item 37,Clothing,106.52,12,Store New Jessicaville #12,Hernandezbury,NY,2024-10-16,3,319.56
1492,276,Ryan,Johnson,shannonjordan@example.org,East Joshua,CA,1,48,Clothing Item 48,Clothing,181.38,13,Store Rebeccaland #13,Bakerborough,NY,2024-11-29,1,181.38
1493,1943,Stephen,Lewis,joshualin@example.org,New Cheryl,GA,0,63,Toys Item 63,Toys,17.77,8,Store West Deborahfurt #8,South James,PA,2023-09-08,1,17.77
1494,436,Mary,Harris,elucas@example.net,North Stephen,NY,0,58,Electronics Item 58,Electronics,62.8,12,Store New Jessicaville #12,Hernandezbury,NY,2024-10-30,2,125.6
1495,375,Jennifer,Fletcher,rodney65@example.com,Jefferyport,CA,0,26,Home Item 26,Home,30.36,49,Store East Gary #49,Perezborough,MI,2023-05-02,1,30.36
1496,1848,Lynn,Calhoun,bweeks@example.com,Morrowland,NY,0,25,Books Item 25,Books,59.43,27,Store Bergview #27,East Micheal,IL,2023-06-18,1,59.43
1497,1279,Kevin,Green,munozleah@example.com,Kimberlymouth,OH,1,57,Sports Item 57,Sports,91.88,7,Store Cassandraborough #7,New Robert,FL,2023-05-05,2,183.76
1498,601,Isaac,Stark,kristina57@example.com,North Thomasstad,TX,0,82,Electronics Item 82,Electronics,130.08,6,Store Dianamouth #6,Myersborough,IL,2024-01-26,1,130.08
1499,132,Mitchell,Griffith,wareeric@example.net,Lake Christophermouth,TX,0,49,Sports Item 49,Sports,184.13,22,Store Riversland #22,Clarkview,CA,2025-04-27,1,184.13
1500,979,Heidi,Sullivan,rhondareese@example.net,Parkstad,IL,0,4,Toys Item 4,Toys,149.2,32,Store New Debbieville #32,Bentleystad,MI,2023-09-30,2,298.4
1501,20,Crystal,Perez,heathchad@example.org,Elizabethborough,OH,1,87,Electronics Item 87,Electronics,61.52,4,Store Hallfurt #4,North Ashley,NC,2024-12-01,3,184.56
1502,15,Chelsea,Hernandez,amberosborne@example.net,New Mariotown,PA,1,35,Electronics Item 35,Electronics,157.89,43,Store Jacobmouth #43,North Ronald,PA,2023-09-03,3,473.67
1503,86,Mia,Rivera,zroberts@example.net,South Christopherview,FL,0,75,Clothing Item 75,Clothing,159.87,7,Store Cassandraborough #7,New Robert,FL,2024-06-22,3,479.61
